permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
49656,20121231,20121231,20130430,13.901,2.171,0.846,BK
49656,20121231,20130331,20130531,23.123,2.323,1.008,BK
49656,20121231,20130331,20130630,21.577,2.167,0.94,BK
49656,20121231,20130331,20130731,24.192,2.409,1.045,BK
49656,20121231,20130630,20130831,18.358,2.227,0.997,BK
49656,20121231,20130630,20130930,18.636,2.26,1.012,BK
49656,20121231,20130630,20131031,19.63,2.377,1.064,BK
49656,20121231,20130930,20131130,18.415,2.508,1.093,BK
49656,20121231,20130930,20131231,19.093,2.601,1.134,BK
49656,20121231,20130930,20140131,17.464,2.366,1.031,BK
49656,20131231,20131231,20140228,18.391,2.37,0.918,BK
49656,20131231,20131231,20140331,20.282,2.618,1.014,BK
49656,20131231,20131231,20140430,19.466,2.52,0.976,BK
49656,20131231,20140331,20140531,13.606,2.56,1.082,BK
49656,20131231,20140331,20140630,14.756,2.776,1.173,BK
49656,20131231,20140331,20140731,15.37,2.869,1.213,BK
49656,20131231,20140630,20140831,17.035,2.93,1.206,BK
49656,20131231,20140630,20140930,16.839,2.897,1.192,BK
49656,20131231,20140630,20141031,16.835,2.881,1.186,BK
49656,20131231,20140930,20141130,16.61,2.979,1.222,BK
49656,20131231,20140930,20141231,16.834,3.019,1.238,BK
49656,20131231,20140930,20150131,14.938,2.661,1.091,BK
49656,20141231,20141231,20150228,18.205,2.878,1.132,BK
49656,20141231,20141231,20150331,18.716,2.949,1.16,BK
49656,20141231,20141231,20150430,19.693,3.122,1.228,BK
49656,20141231,20150331,20150531,19.186,3.168,1.36,BK
49656,20141231,20150331,20150630,18.571,3.066,1.316,BK
49656,20141231,20150331,20150731,19.204,3.173,1.362,BK
49656,20141231,20150630,20150831,15.857,2.847,1.233,BK
49656,20141231,20150630,20150930,15.598,2.801,1.213,BK
49656,20141231,20150630,20151031,16.594,2.943,1.274,BK
49656,20141231,20150930,20151130,18.978,3.097,1.345,BK
49656,20141231,20150930,20151231,17.844,2.912,1.265,BK
49656,20141231,20150930,20160131,15.68,2.541,1.104,BK
49656,20151231,20151231,20160229,13.059,2.457,0.995,BK
49656,20151231,20151231,20160331,13.59,2.558,1.036,BK
49656,20151231,20151231,20160430,14.849,2.797,1.133,BK
49656,20151231,20160331,20160531,15.184,2.928,1.262,BK
49656,20151231,20160331,20160630,14.025,2.705,1.165,BK
49656,20151231,20160331,20160731,14.224,2.743,1.182,BK
49656,20151231,20160630,20160831,14.935,2.886,1.236,BK
49656,20151231,20160630,20160930,14.294,2.762,1.183,BK
49656,20151231,20160630,20161031,15.509,2.968,1.271,BK
49656,20151231,20160930,20161130,16.075,3.217,1.387,BK
49656,20151231,20160930,20161231,16.061,3.214,1.386,BK
49656,20151231,20160930,20170131,15.163,3.006,1.296,BK
49656,20161231,20161231,20170228,14.965,3.12,1.283,BK
49656,20161231,20161231,20170331,14.994,3.121,1.283,BK
49656,20161231,20161231,20170430,14.94,3.122,1.284,BK
49656,20161231,20170331,20170531,14.498,3.094,1.377,BK
49656,20161231,20170331,20170630,15.698,3.35,1.49,BK
49656,20161231,20170331,20170731,16.317,3.459,1.539,BK
49656,20161231,20170630,20170831,15.513,3.35,1.483,BK
49656,20161231,20170630,20170930,15.733,3.398,1.504,BK
49656,20161231,20170630,20171031,15.267,3.268,1.446,BK
49656,20161231,20170930,20171130,16.053,3.416,1.516,BK
49656,20161231,20170930,20171231,15.795,3.361,1.491,BK
49656,20161231,20170930,20180131,16.628,3.502,1.554,BK
49656,20171231,20171231,20180228,15.331,3.465,1.414,BK
49656,20171231,20171231,20180331,13.852,3.124,1.275,BK
49656,20171231,20171231,20180430,14.653,3.315,1.353,BK
49656,20171231,20180331,20180531,13.688,3.209,1.449,BK
49656,20171231,20180331,20180630,13.483,3.16,1.427,BK
49656,20171231,20180331,20180731,13.368,3.1,1.4,BK
49656,20171231,20180630,20180831,12.536,2.923,1.374,BK
49656,20171231,20180630,20180930,12.257,2.858,1.343,BK
49656,20171231,20180630,20181031,11.377,2.623,1.233,BK
49656,20171231,20180930,20181130,11.988,2.769,1.334,BK
49656,20171231,20180930,20181231,10.998,2.54,1.224,BK
49656,20171231,20180930,20190131,12.224,2.742,1.322,BK
49656,20181231,20181231,20190228,12.99,2.608,1.266,BK
49656,20181231,20181231,20190331,12.483,2.506,1.216,BK
49656,20181231,20181231,20190430,12.292,2.475,1.201,BK
49656,20181231,20190331,20190531,11.031,2.091,1.085,BK
49656,20181231,20190331,20190630,11.408,2.162,1.122,BK
49656,20181231,20190331,20190731,12.124,2.262,1.174,BK
49656,20181231,20190630,20190831,10.925,1.996,1.044,BK
49656,20181231,20190630,20190930,11.743,2.146,1.122,BK
49656,20181231,20190630,20191031,12.143,2.171,1.135,BK
49656,20181231,20190930,20191130,12.719,2.244,1.202,BK
49656,20181231,20190930,20191231,13.073,2.306,1.235,BK
59176,20081231,20090930,20100131,31.124,1.677,3.22,AXP
59176,20091231,20091231,20100228,24.799,1.723,3.172,AXP
59176,20091231,20091231,20100331,26.792,1.859,3.421,AXP
59176,20091231,20091231,20100430,29.948,2.083,3.835,AXP
59176,20091231,20100331,20100531,20.446,1.761,3.568,AXP
59176,20091231,20100331,20100630,20.359,1.754,3.552,AXP
